student_id,gpa,skills,reservation,rural,gender,pref_1,pref_2,pref_3,pref_4,pref_5,pref_6
S00307,7.61,backend python excel frontend,GEN,0,F,I009,I013,I033,I003,I010,I011
S00308,8.33,frontend ml manufacturing,GEN,0,F,I032,I003,I008,I010,I011,I012
S00309,6.77,presentation manufacturing writing ml analysis,OBC,0,F,I011,I021,I023,I039,I026,I008
S00310,8.13,excel design manufacturing,SC,0,F,I010,I023,I004,I029,I011,I019
S00311,5.71,backend python manufacturing java networking writing,GEN,0,F,I003,I028,I010,I018,I019,I022
S00312,7.55,communication backend frontend autocad design sql,OBC,0,F,I004,I010,I012,I036,I027,I030
S00313,8.2,ml sql java manufacturing,GEN,0,M,I001,I026,I032,I037,I003,I008
S00314,5.67,backend communication sql analysis python java,GEN,0,F,I009,I012,I024,I028,I001,I002
S00315,6.78,java sql ml,GEN,0,F,I001,I011,I012,I019,I021,I022
S00316,7.55,python sql communication,OBC,0,F,I002,I009,I011,I012,I028,I031
S00317,8.61,python java design analysis sql cloud,SC,0,M,I028,I009,I026,I038,I012,I019
S00318,6.87,presentation ml autocad java,GEN,0,F,I011,I028,I017,I019,I021,I022
S00319,8.08,ml manufacturing design java,GEN,0,F,I010,I019,I023,I028,I029,I037
S00320,9.09,writing java excel,OBC,0,F,I019,I001,I029,I033,I011,I021
S00321,8.13,autocad sql ml java,GEN,1,F,I001,I004,I035,I011,I012,I017
S00322,7.28,presentation manufacturing analysis communication networking,GEN,1,M,I026,I011,I023,I028,I027,I003
S00323,7.91,backend frontend writing excel networking,GEN,1,F,I013,I016,I033,I003,I007,I010
S00324,6.84,frontend writing autocad backend networking,ST,0,M,I017,I024,I036,I016,I003,I007
S00325,7.6,presentation java analysis manufacturing design,GEN,0,M,I023,I028,I010,I019,I026,I029
S00326,7.33,python writing networking autocad,GEN,1,F,I017,I024,I028,I003,I019,I021
S00327,7.87,analysis backend networking,GEN,0,F,I016,I026,I007,I010,I012,I017
S00328,7.05,cloud backend ml writing,GEN,0,F,I039,I007,I011,I021,I010,I019
S00329,7.93,autocad frontend networking,OBC,0,F,I017,I036,I003,I012,I022,I028
S00330,7.04,writing manufacturing presentation,GEN,0,M,I023,I010,I011,I019,I021,I028
S00331,8.46,networking backend autocad,GEN,0,M,I017,I016,I007,I010,I018,I022
S00332,7.14,backend presentation design sql python autocad,GEN,1,M,I028,I004,I010,I023,I024,I002
S00333,5.26,writing design networking presentation backend frontend,OBC,0,M,I028,I010,I019,I023,I016,I027
S00334,6.39,python networking sql java design,SC,0,M,I028,I003,I019,I022,I001,I002
S00335,7.52,java communication manufacturing,GEN,0,M,I037,I003,I010,I011,I019,I022
S00336,9.34,writing networking sql autocad manufacturing presentation,GEN,1,F,I026,I017,I023,I028,I001,I004
S00337,8.41,excel python analysis,GEN,1,M,I009,I011,I012,I024,I028,I002
S00338,5.07,networking cloud ml autocad,GEN,0,F,I007,I011,I017,I039,I026,I008
S00339,5.87,networking presentation design backend ml writing,OBC,0,F,I028,I007,I010,I011,I019,I021
S00340,8.76,python writing frontend excel networking analysis,GEN,1,M,I009,I003,I012,I024,I028,I014
S00341,8.2,design java presentation writing,OBC,1,M,I019,I028,I023,I001,I029,I010
S00342,10.0,communication manufacturing autocad,GEN,1,M,I010,I011,I017,I023,I036,I004
S00343,6.99,manufacturing cloud backend communication frontend,GEN,0,F,I007,I010,I011,I026,I032,I003
S00344,6.57,writing communication analysis,GEN,1,M,I011,I012,I019,I021,I024,I039
S00345,7.58,ml backend manufacturing communication sql,GEN,1,M,I007,I010,I011,I026,I032,I006
S00346,6.97,writing manufacturing ml cloud,GEN,1,M,I039,I011,I021,I026,I007,I008
S00347,8.64,analysis ml networking backend cloud presentation,SC,0,M,I007,I011,I026,I028,I039,I014
S00348,6.94,manufacturing java ml analysis,GEN,1,F,I026,I037,I003,I008,I010,I011
S00349,7.2,writing python networking,GEN,1,F,I028,I003,I017,I019,I021,I022
S00350,6.42,analysis backend networking design writing manufacturing,GEN,0,M,I010,I026,I019,I023,I024,I028
S00351,8.33,networking java python,GEN,1,F,I028,I003,I022,I017,I018,I019
S00352,6.49,autocad frontend writing presentation,OBC,0,M,I036,I011,I012,I017,I019,I021
S00353,7.95,cloud presentation manufacturing,SC,0,F,I011,I023,I026,I010,I028,I039
S00354,9.56,autocad cloud excel,ST,0,M,I011,I004,I017,I036,I039,I009
S00355,5.54,frontend analysis python networking,GEN,0,M,I003,I012,I028,I009,I014,I026
S00356,9.15,excel presentation autocad manufacturing analysis frontend,OBC,1,F,I011,I012,I023,I036,I004,I009
S00357,7.81,java presentation excel analysis,OBC,0,F,I011,I028,I009,I029,I033,I012
S00358,6.26,communication manufacturing writing java presentation,OBC,0,M,I011,I019,I023,I028,I001,I037
S00359,7.62,analysis autocad python java,SC,0,M,I024,I028,I009,I038,I003,I012
S00360,8.3,networking ml writing communication,SC,1,F,I007,I011,I021,I039,I027,I008
S00361,6.63,java frontend backend manufacturing analysis design,GEN,0,M,I010,I003,I012,I019,I023,I028
S00362,8.02,presentation cloud writing,GEN,0,F,I011,I039,I019,I021,I023,I028
S00363,9.25,manufacturing communication frontend python writing sql,OBC,1,F,I032,I003,I012,I001,I002,I009
S00364,6.94,ml presentation cloud design excel,ST,1,M,I011,I023,I028,I039,I004,I029
S00365,6.41,cloud communication analysis java autocad manufacturing,OBC,1,F,I026,I011,I035,I037,I038,I040
S00366,7.36,sql python manufacturing backend networking,GEN,1,M,I026,I003,I010,I028,I002,I009
S00367,7.56,autocad python design excel writing ml,SC,0,F,I004,I011,I019,I021,I024,I028
S00368,8.7,cloud sql backend communication,GEN,0,F,I007,I011,I026,I006,I010,I012
S00369,7.33,sql design backend java,OBC,1,M,I010,I019,I028,I001,I004,I029
S00370,7.03,ml writing sql python excel networking,GEN,0,M,I009,I011,I021,I028,I039,I001
S00371,6.39,python manufacturing writing communication sql design,OBC,0,F,I010,I019,I023,I028,I001,I002
S00372,5.68,networking design sql,OBC,1,M,I028,I004,I026,I027,I010,I012
S00373,6.08,backend communication java,GEN,1,M,I033,I007,I010,I011,I018,I019
S00374,6.08,ml cloud frontend python,OBC,0,M,I011,I039,I003,I007,I012,I021
S00375,7.21,writing manufacturing excel backend autocad ml,SC,0,F,I010,I011,I021,I024,I039,I004
S00376,5.85,ml autocad sql manufacturing,OBC,0,F,I004,I026,I032,I008,I010,I011
S00377,5.0,analysis communication presentation ml excel,GEN,1,M,I011,I009,I007,I012,I021,I023
S00378,7.44,frontend presentation writing python,SC,0,F,I028,I003,I011,I012,I019,I021
S00379,9.53,design writing manufacturing java,OBC,0,M,I019,I010,I023,I028,I001,I029
S00380,8.74,presentation sql excel networking backend frontend,GEN,0,M,I011,I012,I028,I004,I009,I013
S00381,7.2,backend ml design frontend analysis,GEN,0,M,I010,I012,I007,I011,I015,I019
S00382,6.28,ml python frontend sql autocad java,GEN,1,M,I003,I012,I028,I036,I001,I002
S00383,10.0,frontend backend writing cloud design analysis,OBC,0,M,I010,I012,I019,I024,I039,I026
S00384,7.57,cloud sql java autocad,GEN,1,M,I001,I004,I026,I035,I038,I040
S00385,7.72,backend design frontend manufacturing,OBC,0,M,I010,I023,I032,I003,I012,I019
S00386,7.34,analysis writing manufacturing excel python,GEN,0,F,I009,I024,I026,I003,I010,I011
S00387,7.46,autocad frontend manufacturing,GEN,0,M,I036,I032,I003,I010,I012,I017
S00388,6.9,python writing ml,OBC,0,M,I021,I039,I011,I019,I024,I028
S00389,7.22,writing cloud autocad presentation manufacturing java,GEN,0,M,I011,I019,I023,I028,I039,I001
S00390,9.15,excel presentation python communication design,GEN,0,M,I011,I028,I023,I004,I009,I027
S00391,8.87,ml networking autocad cloud communication,GEN,0,M,I007,I011,I017,I039,I026,I027
S00392,5.22,communication java presentation sql frontend,OBC,0,M,I011,I012,I028,I001,I030,I032
S00393,5.95,python manufacturing analysis autocad,GEN,0,F,I024,I009,I026,I038,I003,I010
S00394,6.64,presentation autocad ml analysis python,OBC,0,F,I011,I024,I028,I009,I014,I038
S00395,8.53,backend excel design writing,GEN,0,M,I010,I019,I004,I013,I029,I033
S00396,8.9,excel cloud backend python ml,GEN,0,M,I011,I007,I039,I009,I013,I033
S00397,8.29,ml autocad networking java presentation communication,GEN,0,F,I011,I028,I007,I017,I022,I027
S00398,6.26,writing excel java,OBC,0,F,I019,I001,I029,I033,I011,I021
S00399,6.92,autocad communication frontend networking,ST,0,M,I017,I036,I027,I003,I007,I011
S00400,8.04,java python design autocad,GEN,0,F,I028,I019,I004,I029,I003,I010
S00401,7.24,backend python presentation,OBC,1,F,I028,I010,I011,I023,I024,I002
S00402,7.09,design cloud excel,GEN,1,M,I011,I004,I029,I010,I019,I023
S00403,7.1,cloud sql python excel,SC,0,F,I009,I011,I002,I004,I026,I038
S00404,8.78,autocad writing sql frontend analysis,GEN,0,F,I012,I024,I036,I001,I004,I009
S00405,8.15,sql design backend,ST,0,M,I010,I004,I006,I012,I019,I023
S00406,7.16,cloud analysis communication presentation design,OBC,0,F,I011,I023,I028,I026,I027,I007
S00407,7.86,autocad java excel sql analysis,GEN,0,M,I004,I009,I012,I001,I026,I029
S00408,6.12,excel ml networking analysis,GEN,1,M,I011,I009,I014,I026,I007,I008
S00409,6.93,design networking java autocad analysis,SC,0,M,I028,I017,I019,I022,I004,I026
S00410,8.65,frontend analysis writing autocad,OBC,0,M,I012,I024,I036,I015,I017,I019
S00411,5.79,java sql writing excel communication,GEN,0,M,I001,I011,I019,I004,I009,I029
S00412,8.17,cloud analysis ml python design,SC,0,M,I011,I028,I039,I009,I014,I026
S00413,5.21,autocad sql presentation,OBC,0,M,I004,I011,I012,I017,I023,I028
S00414,9.37,sql analysis presentation,ST,1,M,I012,I009,I026,I011,I023,I028
S00415,6.9,presentation communication backend analysis,SC,1,M,I011,I007,I010,I012,I023,I024
S00416,7.94,ml python sql excel backend,GEN,0,M,I009,I011,I002,I004,I013,I033
S00417,7.63,backend sql python,ST,0,M,I002,I009,I006,I010,I012,I024
S00418,7.67,analysis manufacturing writing design,GEN,0,F,I010,I019,I023,I026,I012,I021
S00419,7.84,communication manufacturing excel ml java writing,GEN,0,M,I011,I019,I021,I039,I001,I029
S00420,5.62,networking backend java,GEN,0,F,I018,I022,I028,I016,I033,I003
S00421,7.69,ml java design,GEN,1,M,I019,I028,I029,I010,I011,I021
S00422,7.3,python design presentation writing,GEN,0,F,I028,I019,I023,I010,I011,I021
S00423,6.91,backend design java ml python,GEN,0,M,I028,I010,I019,I029,I033,I003
S00424,6.64,cloud python presentation,ST,1,F,I011,I028,I023,I039,I002,I009
S00425,7.72,communication sql excel backend,GEN,0,M,I011,I004,I009,I013,I033,I006
S00426,6.42,presentation communication analysis ml,GEN,0,F,I011,I007,I012,I021,I023,I028
S00427,8.63,python writing autocad communication frontend,OBC,0,M,I024,I036,I003,I011,I012,I017
S00428,8.02,frontend ml networking python sql presentation,GEN,0,M,I028,I003,I011,I012,I002,I009
S00429,7.78,manufacturing python communication,SC,0,M,I003,I010,I011,I023,I028,I002
S00430,8.58,backend writing ml presentation,SC,0,F,I011,I021,I039,I007,I010,I019
S00431,5.48,python ml frontend,OBC,0,M,I003,I011,I012,I021,I028,I036
S00432,6.09,writing sql communication,OBC,0,F,I001,I011,I012,I019,I021,I031
S00433,8.07,backend java communication,GEN,0,M,I033,I007,I010,I011,I018,I019
S00434,6.7,manufacturing backend communication ml writing cloud,OBC,0,F,I007,I011,I039,I010,I021,I026
S00435,6.83,communication design java writing,OBC,0,M,I019,I028,I001,I027,I029,I010
S00436,5.95,python writing frontend design,SC,0,M,I019,I028,I003,I010,I012,I021
S00437,6.43,backend autocad presentation frontend,GEN,0,M,I036,I010,I011,I012,I017,I023
S00438,8.66,java communication writing sql excel autocad,ST,0,M,I001,I004,I035,I011,I019,I009
S00439,8.04,backend networking python,GEN,1,M,I028,I016,I003,I007,I010,I017
S00440,7.7,writing java presentation,GEN,0,M,I019,I028,I001,I011,I021,I022
S00441,6.87,presentation networking writing,GEN,0,M,I028,I011,I017,I019,I021,I022
S00442,7.63,manufacturing autocad design communication cloud analysis,GEN,0,F,I026,I010,I011,I023,I004,I027
S00443,8.76,communication networking sql presentation,SC,0,F,I011,I028,I026,I027,I007,I012
S00444,6.73,backend java sql,GEN,0,M,I001,I033,I006,I010,I012,I018
S00445,7.46,communication writing sql cloud analysis manufacturing,OBC,0,F,I026,I011,I012,I039,I001,I009
S00446,9.45,analysis backend ml,OBC,0,F,I007,I010,I011,I012,I021,I024
S00447,8.28,sql manufacturing communication excel,ST,1,F,I011,I004,I009,I026,I032,I010
S00448,6.88,frontend java excel sql python,GEN,0,F,I009,I003,I012,I028,I001,I002
S00449,8.18,sql communication python design,GEN,0,F,I028,I002,I004,I009,I027,I010
S00450,5.77,excel python manufacturing ml,OBC,0,M,I011,I009,I003,I008,I010,I021
S00451,7.42,excel java presentation design networking writing,SC,0,F,I028,I019,I029,I011,I022,I023
S00452,8.18,presentation ml communication,SC,0,F,I011,I007,I021,I023,I028,I039
S00453,7.92,autocad python java networking,GEN,1,M,I028,I003,I017,I022,I018,I019
S00454,8.17,sql ml presentation writing backend,GEN,0,F,I011,I021,I039,I001,I006,I007
S00455,8.42,networking cloud python design autocad presentation,ST,0,F,I028,I011,I017,I023,I004,I026
S00456,8.01,manufacturing java sql design,SC,0,M,I010,I019,I023,I028,I001,I004
S00457,7.97,excel presentation networking ml,ST,0,M,I011,I028,I007,I008,I017,I021
S00458,7.73,design ml python manufacturing,GEN,0,F,I010,I023,I028,I003,I008,I011
S00459,6.31,java analysis frontend manufacturing,GEN,1,M,I003,I012,I026,I032,I037,I010
S00460,8.66,presentation cloud design,OBC,1,F,I011,I023,I028,I010,I019,I039
S00461,7.46,python presentation writing frontend autocad cloud,OBC,1,M,I011,I024,I028,I036,I039,I038
S00462,8.25,java ml frontend analysis presentation sql,SC,1,M,I012,I011,I028,I001,I009,I026
S00463,8.53,writing autocad design java analysis,OBC,0,F,I019,I024,I028,I001,I004,I029
S00464,6.93,communication java design,GEN,0,F,I019,I028,I027,I029,I010,I011
S00465,7.02,presentation autocad communication,OBC,0,M,I011,I017,I023,I028,I036,I004
S00466,7.16,cloud autocad communication python analysis java,GEN,0,F,I038,I011,I024,I028,I009,I026
S00467,8.88,networking ml java,ST,0,F,I022,I028,I003,I007,I008,I011
S00468,6.52,cloud writing design frontend backend,GEN,0,F,I010,I019,I039,I007,I011,I012
S00469,9.09,analysis writing networking presentation,GEN,0,F,I028,I026,I011,I012,I017,I019
S00470,7.72,communication sql java,OBC,0,F,I001,I035,I011,I012,I019,I022
S00471,7.79,python ml excel analysis,SC,0,M,I009,I011,I014,I012,I021,I024
S00472,8.48,autocad python communication,OBC,0,F,I011,I017,I024,I028,I036,I002
S00473,7.59,autocad cloud design backend sql,OBC,1,M,I004,I010,I026,I038,I006,I007
S00474,8.67,manufacturing frontend networking ml analysis,OBC,1,F,I026,I003,I008,I012,I014,I032
S00475,6.93,communication analysis java writing presentation,GEN,0,M,I011,I019,I028,I001,I012,I021
S00476,9.05,sql ml analysis frontend excel writing,OBC,0,M,I012,I009,I011,I021,I039,I001
S00477,7.01,analysis cloud python presentation backend,GEN,0,M,I011,I024,I028,I009,I026,I038
S00478,9.1,python excel java frontend,OBC,1,F,I003,I028,I009,I029,I033,I011
S00479,7.04,analysis autocad design communication networking,GEN,0,F,I027,I017,I028,I004,I026,I007
S00480,7.19,presentation frontend sql python cloud,ST,0,F,I011,I012,I028,I002,I009,I026
S00481,6.4,frontend backend sql networking analysis,GEN,0,F,I012,I026,I009,I016,I030,I032
S00482,6.66,cloud java backend writing analysis,GEN,0,M,I019,I024,I039,I001,I026,I033
S00483,7.46,sql presentation analysis autocad,OBC,0,F,I012,I004,I009,I026,I038,I011
S00484,7.76,java writing python backend networking,ST,0,F,I028,I003,I018,I019,I022,I024
S00485,8.58,presentation design writing python frontend analysis,OBC,1,F,I028,I012,I019,I023,I024,I009
S00486,7.26,manufacturing autocad backend communication,GEN,0,M,I010,I007,I011,I017,I023,I024
S00487,6.27,frontend sql networking ml,OBC,1,M,I012,I026,I030,I032,I003,I007
S00488,7.92,ml excel communication autocad writing,SC,0,F,I011,I021,I039,I004,I007,I017
S00489,7.68,writing java frontend autocad networking,SC,0,F,I003,I017,I019,I022,I028,I036
S00490,8.04,ml networking excel,GEN,0,F,I011,I007,I008,I017,I021,I022
S00491,6.8,analysis python manufacturing ml presentation,ST,0,F,I011,I023,I028,I009,I014,I026
S00492,6.92,autocad ml communication writing manufacturing sql,GEN,0,M,I011,I021,I039,I001,I004,I026
S00493,6.8,sql python networking java excel,OBC,0,M,I028,I009,I003,I022,I001,I002
S00494,8.81,manufacturing presentation autocad analysis,GEN,1,F,I023,I026,I010,I011,I012,I017
S00495,9.06,presentation design networking autocad python writing,GEN,0,F,I028,I017,I019,I023,I024,I004
S00496,6.87,backend presentation analysis,GEN,0,M,I010,I011,I012,I023,I024,I028
S00497,6.89,networking excel writing,SC,0,F,I011,I017,I019,I021,I022,I025
S00498,8.2,excel design cloud frontend,GEN,0,M,I011,I004,I029,I010,I012,I019
S00499,9.2,frontend java networking,OBC,0,F,I003,I022,I028,I012,I017,I018
S00500,9.48,java communication networking autocad excel ml,ST,1,F,I011,I007,I017,I022,I028,I004
S00501,6.83,networking excel writing,ST,1,M,I011,I017,I019,I021,I022,I025
S00502,7.07,communication sql manufacturing,OBC,1,M,I026,I032,I010,I011,I012,I023
S00503,7.81,cloud presentation manufacturing frontend python autocad,ST,0,M,I003,I011,I023,I028,I036,I026
S00504,7.87,sql writing manufacturing,GEN,0,F,I001,I026,I032,I010,I012,I019
S00505,7.31,cloud networking writing,GEN,0,M,I039,I026,I007,I011,I017,I019
S00506,6.62,analysis backend sql autocad cloud,GEN,0,M,I026,I038,I012,I024,I004,I009
S00507,7.46,excel cloud writing frontend sql java,GEN,0,M,I001,I011,I012,I019,I039,I004
S00508,9.47,design frontend excel presentation java cloud,ST,0,F,I011,I028,I029,I019,I023,I004
S00509,6.93,frontend ml python cloud networking excel,OBC,1,F,I011,I003,I007,I028,I039,I009
S00510,7.75,networking python autocad backend sql,SC,0,F,I017,I024,I028,I002,I004,I009
S00511,10.0,ml presentation cloud sql,OBC,1,M,I011,I039,I026,I007,I012,I021
S00512,6.92,networking manufacturing java analysis autocad,GEN,0,M,I026,I003,I017,I022,I028,I037
S00513,8.25,frontend communication presentation,OBC,0,F,I011,I012,I023,I028,I036,I027
S00514,9.53,excel analysis presentation,SC,1,M,I011,I009,I012,I023,I028,I004
S00515,8.15,communication manufacturing autocad networking,ST,1,F,I017,I026,I027,I003,I007,I008
S00516,8.72,writing analysis communication,GEN,1,F,I011,I012,I019,I021,I024,I039
S00517,8.4,autocad java analysis design writing networking,OBC,0,M,I019,I028,I017,I022,I024,I001
S00518,8.06,java writing autocad,GEN,0,M,I019,I001,I017,I021,I022,I024
S00519,9.02,analysis autocad frontend,GEN,0,F,I012,I036,I015,I017,I024,I004
S00520,8.21,presentation manufacturing communication frontend,GEN,1,M,I011,I023,I032,I003,I010,I012
S00521,7.32,manufacturing sql design networking python autocad,GEN,0,F,I028,I004,I026,I003,I010,I017
S00522,7.66,networking backend analysis,GEN,1,M,I016,I026,I007,I010,I012,I017
S00523,7.91,networking manufacturing communication backend presentation writing,GEN,1,M,I007,I010,I011,I023,I028,I016
S00524,7.07,communication cloud analysis,GEN,0,F,I011,I026,I007,I012,I039,I009
S00525,7.71,ml presentation networking communication,GEN,0,F,I011,I007,I028,I027,I008,I017
S00526,7.55,networking cloud backend,GEN,0,M,I007,I016,I026,I010,I011,I017
S00527,8.21,autocad networking presentation,OBC,1,M,I017,I028,I011,I022,I023,I036
S00528,9.88,autocad communication sql networking writing backend,GEN,0,F,I007,I017,I024,I001,I004,I016
S00529,7.77,sql cloud autocad python manufacturing frontend,ST,1,F,I026,I032,I038,I003,I012,I036
S00530,9.24,autocad communication manufacturing python,OBC,0,F,I003,I010,I011,I017,I023,I024
S00531,8.17,manufacturing writing backend communication autocad,GEN,0,M,I010,I024,I007,I011,I017,I019
S00532,7.71,python communication autocad backend,ST,1,F,I024,I007,I010,I011,I017,I028
S00533,7.01,excel python ml networking analysis,SC,0,F,I009,I014,I011,I028,I026,I003
S00534,7.71,cloud frontend excel,GEN,1,F,I011,I012,I036,I039,I004,I009
S00535,7.65,autocad analysis presentation excel,OBC,0,M,I011,I004,I009,I012,I017,I023
S00536,6.73,sql autocad backend analysis frontend manufacturing,OBC,0,F,I012,I026,I032,I010,I024,I036
S00537,6.89,java networking python cloud writing analysis,OBC,1,F,I028,I026,I003,I019,I022,I024
S00538,7.91,communication writing frontend ml autocad presentation,GEN,0,F,I011,I021,I036,I039,I007,I012
S00539,9.22,analysis frontend writing presentation excel java,GEN,0,F,I011,I012,I019,I028,I001,I009
S00540,7.43,autocad presentation ml analysis design,OBC,0,F,I011,I023,I028,I004,I010,I012
S00541,5.91,design excel autocad frontend writing,GEN,0,F,I004,I019,I036,I029,I010,I011
S00542,5.08,communication cloud autocad writing,OBC,1,M,I011,I039,I007,I017,I019,I021
S00543,6.38,manufacturing frontend autocad backend writing,GEN,0,F,I010,I024,I036,I032,I003,I012
S00544,8.28,python cloud sql manufacturing design ml,GEN,0,M,I026,I010,I011,I023,I028,I039
S00545,6.09,cloud presentation autocad ml,ST,1,F,I011,I039,I007,I017,I021,I023
S00546,8.46,sql writing presentation java,GEN,0,M,I001,I019,I028,I011,I012,I021
S00547,8.22,autocad sql frontend backend writing,OBC,0,M,I012,I024,I036,I001,I004,I030
S00548,7.39,networking cloud presentation analysis writing java,OBC,0,M,I028,I026,I011,I019,I022,I039
S00549,5.82,presentation design manufacturing backend communication cloud,GEN,1,F,I010,I011,I023,I007,I028,I026
S00550,6.74,autocad analysis excel backend,OBC,0,F,I024,I004,I009,I013,I033,I010
S00551,7.23,design java networking ml,ST,0,M,I028,I019,I022,I027,I029,I003
S00552,7.89,communication writing cloud sql,GEN,0,F,I011,I039,I001,I026,I007,I012
S00553,6.12,cloud ml autocad frontend java,GEN,1,F,I011,I036,I039,I040,I003,I007
S00554,9.09,sql ml communication frontend,GEN,0,F,I011,I012,I030,I032,I007,I021
S00555,7.88,writing sql presentation manufacturing communication cloud,GEN,1,M,I011,I026,I023,I039,I001,I032
S00556,8.0,communication design cloud,GEN,1,M,I011,I027,I007,I010,I019,I023
S00557,8.21,networking autocad excel backend communication,GEN,0,F,I007,I011,I017,I004,I013,I016
S00558,8.96,manufacturing cloud analysis presentation,ST,0,M,I026,I011,I023,I010,I012,I028
S00559,7.72,writing networking excel,SC,1,M,I011,I017,I019,I021,I022,I025
S00560,8.28,backend design presentation,ST,0,F,I010,I023,I028,I011,I019,I004
S00561,6.76,frontend python cloud presentation communication,GEN,0,F,I011,I028,I003,I007,I012,I023
S00562,9.48,sql java backend excel communication cloud,GEN,0,M,I011,I033,I007,I001,I004,I009
S00563,7.64,python backend sql excel,OBC,0,M,I009,I002,I004,I013,I033,I006
S00564,6.75,excel manufacturing cloud writing presentation design,OBC,1,M,I011,I023,I010,I019,I028,I039
S00565,7.01,python networking writing communication,GEN,0,M,I028,I027,I003,I007,I011,I017
S00566,5.42,communication presentation java,OBC,0,M,I011,I028,I019,I022,I023,I001
S00567,7.0,analysis design networking backend autocad,GEN,0,M,I010,I017,I024,I028,I004,I016
S00568,5.0,excel cloud python backend writing frontend,GEN,0,M,I011,I024,I039,I009,I013,I033
S00569,8.36,writing autocad cloud,GEN,1,F,I039,I011,I017,I019,I021,I024
S00570,7.97,frontend presentation networking,GEN,0,M,I028,I003,I011,I012,I017,I022
S00571,6.44,communication cloud excel ml writing design,OBC,0,F,I011,I039,I007,I019,I021,I004
S00572,7.45,frontend backend presentation writing,OBC,1,M,I010,I011,I012,I019,I021,I023
S00573,7.5,excel python autocad frontend,OBC,0,M,I036,I004,I009,I003,I011,I012
S00574,6.23,design writing autocad analysis communication,GEN,1,M,I019,I024,I004,I027,I010,I011
S00575,7.26,communication excel frontend java,GEN,0,M,I011,I029,I033,I003,I012,I019
S00576,7.53,autocad backend cloud,GEN,0,M,I007,I010,I011,I017,I024,I036
S00577,7.23,excel manufacturing writing frontend networking,ST,0,F,I003,I026,I032,I008,I010,I011
S00578,6.75,networking sql java frontend,GEN,0,M,I003,I012,I022,I028,I001,I026
S00579,6.4,manufacturing networking communication frontend backend,GEN,0,M,I003,I007,I010,I016,I026,I027
S00580,7.19,backend design ml python communication,GEN,0,M,I007,I010,I011,I028,I027,I019
S00581,6.87,cloud analysis communication ml backend autocad,SC,0,F,I007,I011,I024,I039,I026,I038
S00582,8.13,writing presentation java networking cloud sql,GEN,0,M,I028,I001,I026,I011,I019,I022
S00583,9.04,java autocad cloud excel manufacturing,OBC,0,M,I011,I004,I026,I029,I033,I037
S00584,8.52,python analysis cloud,OBC,1,F,I009,I026,I038,I011,I012,I024
S00585,7.57,sql cloud java autocad,SC,1,F,I001,I004,I026,I035,I038,I040
S00586,6.79,writing design excel presentation,OBC,1,F,I011,I019,I023,I028,I004,I029
S00587,8.48,autocad cloud manufacturing sql,GEN,0,M,I026,I004,I032,I038,I010,I011
S00588,8.2,communication presentation cloud ml,GEN,1,M,I011,I007,I039,I021,I023,I028
S00589,8.95,manufacturing communication python excel,OBC,0,M,I011,I009,I003,I010,I023,I028
S00590,7.72,cloud communication excel,GEN,0,M,I011,I007,I039,I004,I009,I013
S00591,9.41,presentation networking autocad python manufacturing,ST,0,F,I028,I003,I017,I023,I026,I008
S00592,7.72,cloud analysis writing,GEN,0,M,I039,I026,I011,I012,I019,I021
S00593,6.78,presentation communication frontend backend sql cloud,GEN,1,M,I011,I007,I012,I026,I030,I032
S00594,6.97,writing analysis autocad communication networking manufacturing,SC,0,M,I026,I017,I024,I027,I003,I007
S00595,8.08,autocad ml excel sql,GEN,0,F,I004,I011,I009,I012,I017,I021
S00596,6.87,java ml autocad communication,OBC,0,M,I011,I035,I007,I017,I019,I021
S00597,9.4,analysis presentation communication writing,GEN,0,F,I011,I012,I019,I021,I023,I024
S00598,7.98,design frontend ml backend manufacturing python,GEN,1,M,I010,I003,I023,I028,I032,I007
S00599,7.54,java backend cloud python,SC,0,M,I028,I033,I040,I003,I007,I010
S00600,7.63,communication java ml,GEN,0,F,I011,I007,I019,I021,I022,I028
S00601,7.22,frontend sql excel,GEN,1,F,I012,I004,I009,I030,I032,I011
S00602,5.66,communication excel analysis design frontend ml,OBC,1,M,I011,I012,I004,I009,I027,I029
S00603,6.97,communication writing backend manufacturing networking,OBC,0,M,I007,I010,I016,I026,I027,I003
S00604,9.23,presentation design ml sql,GEN,0,F,I011,I023,I028,I004,I010,I012
S00605,7.75,excel ml networking frontend,OBC,0,M,I011,I003,I007,I008,I012,I017
S00606,8.65,manufacturing backend ml,SC,1,M,I010,I007,I008,I011,I021,I023
S00607,8.69,analysis communication manufacturing python writing cloud,GEN,1,F,I026,I011,I024,I039,I009,I038
S00608,7.46,writing frontend presentation manufacturing analysis autocad,GEN,0,M,I012,I023,I024,I036,I026,I032
S00609,8.22,manufacturing presentation excel sql java,OBC,1,F,I011,I023,I028,I001,I004,I009
S00610,5.77,design python writing analysis autocad,OBC,0,M,I024,I019,I028,I004,I009,I038
S00611,9.12,presentation backend excel,OBC,1,F,I011,I013,I033,I010,I023,I028
S00612,9.02,writing sql ml design backend frontend,GEN,0,F,I010,I012,I019,I021,I039,I001
S00613,8.04,cloud backend design presentation excel,GEN,0,F,I011,I010,I023,I028,I004,I013
S00614,7.79,writing cloud autocad networking,GEN,0,F,I017,I039,I026,I007,I011,I019
S00615,7.47,presentation writing ml backend sql,OBC,0,F,I011,I021,I039,I001,I006,I007
